gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cell	CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta T cell	enterocyte of epithelium of large intestine	fibroblast	gut endothelial cell	intestinal crypt stem cell of large intestine	intestinal enteroendocrine cell	intestinal tuft cell	large intestine goblet cell	mast cell	monocyte	paneth cell of colon	plasma cell	transit amplifying cell of colon
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0C12FCB93	NRXN3	0.0	0.0	0.0	0.022	0.0	0.0	0.016	0.0	0.027	0.0	0.0	0.5	0.002	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS07FBAAD8D	NRXN3	0.0	0.0	0.0	0.022	0.0	0.0	0.016	0.0	0.027	0.0	0.0	0.5	0.002	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0F9118AB4	NRXN3	0.0	0.0	0.0	0.022	0.0	0.0	0.016	0.0	0.027	0.0	0.0	0.5	0.002	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0837C7966	NRXN3	0.0	0.0	0.0	0.022	0.0	0.0	0.016	0.0	0.027	0.0	0.0	0.5	0.002	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS08658BB16	GJA1	0.0	0.0	0.002	0.0	0.132	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
GJA1	P17302	False	CXA1_HUMAN		CPI-SS0C4261737	GJA1	0.0	0.0	0.002	0.0	0.132	0.357	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
GJC1	P36383	False	CXG1_HUMAN		CPI-SS062D2530F	GJC1	0.009	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	ITGAL	0.024	0.049	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	SPN	0.035	0.14	0.237	0.001	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.012	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	JAM3	0.087	0.041	0.068	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0	0.0
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0A5AFF451	L1CAM	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
CADM3	Q8N126	False	CADM3_HUMAN		CPI-SS00661A3A4	CADM3	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
NECTIN4	Q96NY8	False	PVRL4_HUMAN		CPI-SS01E0F2D2C	NECTIN4	0.0	0.0	0.0	0.013	0.0	0.0	0.049	0.0	0.0	0.035	0.0	0.0	0.019	0.0	0.01
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0E14458C9	TIGIT	0.014	0.039	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0BA232458	TIGIT	0.014	0.039	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0	0.0
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS00561BBD7	TIGIT	0.014	0.039	0.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.107	0.0	0.0	0.0	0.0
F2RL3	Q96RI0	False	PAR4_HUMAN		CPI-SS0710B1B3A	F2RL3	0.012	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.137	0.0	0.0	0.0	0.0	0.004	0.0
CHRM2	P08172	False	ACM2_HUMAN		CPI-CS09DCE99A5	CHRM2	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM2	P08172	False	ACM2_HUMAN		CPI-CS0F7CB92EE	CHRM2	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM3	P20309	False	ACM3_HUMAN		CPI-CS088613CD3	CHRM3	0.0	0.0	0.0	0.011	0.04	0.0	0.164	0.0	0.014	0.0	0.0	0.0	0.177	0.0	0.01
CHRM3	P20309	False	ACM3_HUMAN		CPI-CS08DC5A72D	CHRM3	0.0	0.0	0.0	0.011	0.04	0.0	0.164	0.0	0.014	0.0	0.0	0.0	0.177	0.0	0.01
CHRNA1	P02708	False	ACHA_HUMAN		CPI-CS063516AC0	CHRNA1	0.01	0.018	0.018	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0
CHRNA7	P36544	False	ACHA7_HUMAN		CPI-CS0C5C5E217	CHRNA7	0.0	0.0	0.0	0.004	0.0	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS05357F38C	ADORA2B	0.0	0.0	0.0	0.01	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.102
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS016DD08B8	ADORA2B	0.0	0.0	0.0	0.01	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.102
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0D17EA793	ADORA2B	0.0	0.0	0.0	0.01	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.102
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-CS0985F2C10	ADORA2B	0.0	0.0	0.0	0.01	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.102
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS08C884E97	ADORA2B	0.0	0.0	0.0	0.01	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.0	0.069	0.0	0.102
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS07905F8F4	ADORA3	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS04EFAFF1F	ADORA3	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS08D35C881	ADORA3	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-CS0F953F172	ADORA3	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADORA3	P0DMS8	False	AA3R_HUMAN		CPI-SS0276D5C7E	ADORA3	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS06FE13C35	ADRA1A	0.0	0.0	0.0	0.003	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1A	P35348	False	ADA1A_HUMAN		CPI-CS05F96EA59	ADRA1A	0.0	0.0	0.0	0.003	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS04C3CEB1B	ADRA1B	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
ADRA1B	P35368	False	ADA1B_HUMAN		CPI-CS0D33FF37B	ADRA1B	0.0	0.0	0.001	0.0	0.014	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS00979A178	ADRA2A	0.0	0.001	0.0	0.006	0.011	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.01
ADRA2A	P08913	False	ADA2A_HUMAN		CPI-CS0AB9AD0C3	ADRA2A	0.0	0.001	0.0	0.006	0.011	0.0	0.082	0.0	0.0	0.0	0.0	0.0	0.103	0.0	0.01
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS0CCD9D09E	ADRA2B	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
ADRA2B	P18089	False	ADA2B_HUMAN		CPI-CS07947C107	ADRA2B	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0E52EA029	ADRA2C	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA2C	P18825	False	ADA2C_HUMAN		CPI-CS0D4E32D9D	ADRA2C	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB1	P08588	False	ADRB1_HUMAN		CPI-CS08E4B4F26	ADRB1	0.0	0.005	0.034	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB1	P08588	False	ADRB1_HUMAN		CPI-CS043102EAA	ADRB1	0.0	0.005	0.034	0.005	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS09B74556F	ADRB2	0.024	0.021	0.017	0.109	0.052	0.071	0.082	0.0	0.0	0.0	1.0	0.25	0.005	0.016	0.02
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS09918B680	ADRB2	0.024	0.021	0.017	0.109	0.052	0.071	0.082	0.0	0.0	0.0	1.0	0.25	0.005	0.016	0.02
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS019ABECEC	MC1R	0.0	0.001	0.005	0.002	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC1R	Q01726	False	MSHR_HUMAN		CPI-SS00BD8FF72	MC1R	0.0	0.001	0.005	0.002	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0593F278B	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS023656B4B	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS064D15A83	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0DCD351AD	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS09ABD133A	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0EEF491E3	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS05F136AA2	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FAD26C76	PTPRS	0.008	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0
CD74	P04233	False	HG2A_HUMAN		CPI-SS080C81D37	CD74	0.999	0.248	0.283	0.006	0.06	0.571	0.049	0.0	0.822	0.0	0.0	0.0	0.014	0.992	0.041
PLXNA4	Q9HCM2	False	PLXA4_HUMAN		CPI-SS0CB6F5575	PLXNA4	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA4	Q9HCM2	False	PLXA4_HUMAN		CPI-SS0DF830287	PLXNA4	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS07ACDDCD6	SORL1	0.03	0.152	0.121	0.083	0.003	0.0	0.213	0.0	0.014	0.326	0.0	0.0	0.126	0.0	0.112
TNFRSF21	O75509	False	TNR21_HUMAN		CPI-SS097A84265	TNFRSF21	0.0	0.001	0.002	0.146	0.063	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.041
TNFRSF21	O75509	False	TNR21_HUMAN		CPI-SS012E7C8B8	TNFRSF21	0.0	0.001	0.002	0.146	0.063	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.064	0.0	0.041
PIGR	P01833	False	PIGR_HUMAN		CPI-SS0CBCF26F8	PIGR	0.0	0.057	0.039	0.864	0.0	0.0	1.0	0.0	0.041	0.569	0.0	0.0	0.764	0.0	1.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0EC7F7C75	AR	0.0	0.0	0.0	0.0	0.121	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS039E9FE7F	AR	0.0	0.0	0.0	0.0	0.121	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0D5502736	AR	0.0	0.0	0.0	0.0	0.121	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AR	P10275	False	ANDR_HUMAN		CPI-CS0BE6576AD	AR	0.0	0.0	0.0	0.0	0.121	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS019C00E02	NR1H4	0.0	0.0	0.0	0.034	0.0	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS08D535BCF	NR1H4	0.0	0.0	0.0	0.034	0.0	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102
NR1H4	Q96RI1	False	NR1H4_HUMAN		CPI-CS01C347639	NR1H4	0.0	0.0	0.0	0.034	0.0	0.0	0.115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102
VDR	P11473	False	VDR_HUMAN		CPI-CS01DAEDE79	VDR	0.011	0.01	0.016	0.152	0.003	0.0	0.525	0.0	0.014	0.014	0.0	0.0	0.014	0.004	0.061
ESR1	P03372	False	ESR1_HUMAN		CPI-CS029C8858F	ESR1	0.0	0.0	0.0	0.001	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS09B8977D7	ESR1	0.0	0.0	0.0	0.001	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
ESR1	P03372	False	ESR1_HUMAN		CPI-CS0168A25C9	ESR1	0.0	0.0	0.0	0.001	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0B87D36A1	ESR2	0.027	0.002	0.005	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0A04F7238	ESR2	0.027	0.002	0.005	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	0.0
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0DAC88EFA	GPER1	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0B08AEA2D	GPER1	0.005	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0669F64A4	NR1I2	0.0	0.0	0.0	0.018	0.0	0.0	0.115	0.0	0.0	0.056	0.0	0.0	0.002	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS06A285DD6	NR1I2	0.0	0.0	0.0	0.018	0.0	0.0	0.115	0.0	0.0	0.056	0.0	0.0	0.002	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS05760BB78	NR1I2	0.0	0.0	0.0	0.018	0.0	0.0	0.115	0.0	0.0	0.056	0.0	0.0	0.002	0.0	0.0
NR1I2	O75469	False	NR1I2_HUMAN		CPI-CS0EF401B5F	NR1I2	0.0	0.0	0.0	0.018	0.0	0.0	0.115	0.0	0.0	0.056	0.0	0.0	0.002	0.0	0.0
AGTR1	P30556	False	AGTR1_HUMAN		CPI-SS05996C8FD	AGTR1	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS015B29D3F	ABCA1	0.015	0.021	0.002	0.004	0.247	0.0	0.131	0.0	0.014	0.021	0.893	0.5	0.012	0.0	0.01
CNR1	P21554	False	CNR1_HUMAN		CPI-CS03629A52A	CNR1	0.037	0.0	0.0	0.0	0.008	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR1	P21554	False	CNR1_HUMAN		CPI-CS007D418BE	CNR1	0.037	0.0	0.0	0.0	0.008	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS0C6F86DF5	CNR2	0.04	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS030959ED1	CNR2	0.04	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS045C37E64	GPR55	0.0	0.015	0.024	0.031	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0
GPR55	Q9Y2T6	False	GPR55_HUMAN		CPI-CS01F7D06F1	GPR55	0.0	0.015	0.024	0.031	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	NGFR	0.001	0.015	0.009	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0E4E83C2E	NGFR	0.001	0.015	0.009	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0AEAEEECB	NGFR	0.001	0.015	0.009	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS081A36E07	NGFR	0.001	0.015	0.009	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	NTRK1	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0BE3867AB	NTRK1	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS0DD9B3D49	SORT1	0.006	0.002	0.0	0.059	0.01	0.214	0.311	0.0	0.0	0.007	0.0	0.75	0.005	0.048	0.051
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	SORT1	0.006	0.002	0.0	0.059	0.01	0.214	0.311	0.0	0.0	0.007	0.0	0.75	0.005	0.048	0.051
SORT1	Q99523	False	SORT_HUMAN		CPI-SS02A53F29E	SORT1	0.006	0.002	0.0	0.059	0.01	0.214	0.311	0.0	0.0	0.007	0.0	0.75	0.005	0.048	0.051
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	BMPR1A	0.005	0.001	0.008	0.029	0.071	0.0	0.082	0.0	0.0	0.146	0.0	0.0	0.002	0.0	0.092
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	NTRK2	0.0	0.001	0.002	0.003	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.01
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0E3AA6B7B	NTRK2	0.0	0.001	0.002	0.003	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.01
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	NTRK2	0.0	0.001	0.002	0.003	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.01
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0BF9265F0	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS093707FE0	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0C1A7F44C	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS023A16921	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0CF0A8519	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0934535FF	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS074EA7741	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0E988B9C0	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS07C26C799	NRXN2	0.0	0.0	0.0	0.0	0.029	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR8	P51685	False	CCR8_HUMAN		CPI-SS0F8AFE595	CCR8	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0D4403860	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS004B1EBD1	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS010BB499F	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0B03ACD14	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS087BEB1C9	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0E555F91F	ACKR2	0.0	0.001	0.0	0.002	0.019	0.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0491EECEA	DPP4	0.013	0.1	0.025	0.033	0.017	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.002	0.0	0.133
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	DPP4	0.013	0.1	0.025	0.033	0.017	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.002	0.0	0.133
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1B18F2D	DPP4	0.013	0.1	0.025	0.033	0.017	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.002	0.0	0.133
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	DPP4	0.013	0.1	0.025	0.033	0.017	0.0	0.0	0.0	0.0	0.028	0.0	0.0	0.002	0.0	0.133
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	CCR2	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0C2E7931B	CCR2	0.0	0.007	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01CBCD4BF	CCR1	0.024	0.001	0.011	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A76E2CE9	CCR1	0.024	0.001	0.011	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F06E4B3F	CCR1	0.024	0.001	0.011	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	CCR1	0.024	0.001	0.011	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	CCR1	0.024	0.001	0.011	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	CCR4	0.0	0.058	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	CCR4	0.0	0.058	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	ACKR4	0.0	0.0	0.0	0.002	0.039	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.004	0.0
